title,created_at,link,metadata
Status unknown,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/9WZBMsm6aX9MlhF0XtD7ag,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Controllers,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/~GerhhkTBKmGQPIiHT5kVA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is in “Postpone” mode,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/e4YNsnq3y0cTCDlrDLq9ug,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system status is not yet known,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/z_CPvUE7bESUuszSGnSxog,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is in “Exit” delay,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/8Ec0vfIRb_L4s3X6d7~o8g,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is in entry delay,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/MJHdb0~TEfHPnz80apmwDQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is disarmed,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/bLu26zMuBwL6Y3n5w~bZkQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is in arming request delay,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/8w79zLPi4iC8eDmj_9lIew,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is armed with input in alarm (forced arming),2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/r6Mhh936CJQMdUPlg0dDKA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is armed,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/8l23axHWW4yZLfSHnTclwA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm system is in alarm,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/JmnBWa70c3MFICTApdIEOQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Alarm Systems,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/B8XSAw0cJT8Dd19pPp91Kw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Upgrading the System Vocabulary,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/004JE1Rtjn_YFvYNPej6Mg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Updating the System Vocabulary,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/OhYBHGCEDx9o5MYjBP_29w,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Distributing the New System Vocabulary,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/EZmmgHPKwfWc1PMF32hcJA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Integrating the Custom Language in EntraPass,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/Tqb2XUH~QXiK6I1EnrtOVQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Translating the System Language,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/b3sr1IAQeIPentBU1d7DDw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Installing the Vocabulary Editor,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/BiHVLJnYmiOlXlLcsvGlWg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Vocabulary Editor,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/_eL7D7jKevlZkBJNLMxkFQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Starting the SmartLink Application,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/F~l5_Y9eICTxL0H8QyxXAQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Configuring the SmartLink Application,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/lMrm1_esInHsodgutdcHQw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Installation,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/qMctD1XhwMrkpQPiGOWN1A,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Required Material,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/3aHfXqNblxcwz3Ny_hDEdw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
The SmartLink Interface,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/WQQHBhicNddzUXFcEnrLCg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Quick Report Viewer,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/jLQeVAWgXOcPn4kxzxfoNA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
PING Diagnostic,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/eC9iTBQhhTVTi0PoKO5sfA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Defining Auxiliary Outputs (LED and Buzzer),2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/_UGh~6dBmV6ePuwhu28qSg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Defining Inputs,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/7ppMcaBqk28C~56Bw6x_Fg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Defining Relays,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/3seHyhsPWQCsEMqtUX_r5w,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Configuring a KTES Using Express Setup,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/5xqhWP0LfNOFMYlh3zgQWA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Configuring a Controller Using Express Setup,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/5okM~vVFHVyS~dHsqD~Q6A,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Configuring a Multi-site Gateway connection Using Express Setup,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/QCFqONzTO_8Kw0y0P5wUrA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Express Setup Program,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/6aKMh8PH68L0HOFSKJ~H6w,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Managing Archived Video Segments,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/3N5d~LWb7mrrCiBsU3lPjA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Launching the EntraPass Video Vault,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/i9eOEcE9aLRlz1S44J6CFg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Installing the EntraPass Video Vault,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/gXOczErXLCl4bKrw4ZmQwA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
EntraPass Video Vault,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/wLez3wFSOuJVtXjZyODHvQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Rebuilding Card Last Transaction Files,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/dyCZPhUmBtjGEuTU4p734A,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Cleaning the Database,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/Iz8CQjr5J0x6jjwwA4L1sA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Swapping Descriptions,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/onzfvdkGuQTj_cGVgffa~g,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Verifying Video Event Files,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/nXXYFpF_pROramr7hV0T4Q,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Verifying In/Out Files,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/z9Fla5DQMhH_fjMycGBvDA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
verifying Database Archive Files,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/pLIJHWaSGB2_ynK0c~tCIQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Verifying Database Hierarchy,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/qgJ8OvbMHUop8aUh02JkIw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Verifying Database Links,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/lRFcdIzFcP0baeWnAsV8Sg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Verifying Database Index,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/Fpw_z9FZZDCOcWjHUytHbw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Updating Database Fields,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/d0XOBfAgLbCkz90LRzHGzg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Verifying Database Integrity,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/kVizhwXFrZoPW_wVHboZCQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Running the Database Utility,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/dhuxUcdPWcs2GlhIyUQZdA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Database Utility,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/CFjdPUOCafoJHqU2QUMUig,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Defining Auxiliary Outputs (LED and Buzzer),2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/xRcj~fl0I6w0FQl~kNOZdA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Defining Inputs,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/XBAb6slVWPGz5dpR4IV5KA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Defining Relays,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/FtS0u2eFa7FbBHV62qmnzg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Configuring a KTES Using Express Setup,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/cIdoRlElTcZ~qakuYdK_og,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Badge Printer,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/iHKJiUTZomlpW5J1YEMstw,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KT-NCC,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/3j0FSjHSXuagY8RMYcWtQQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KT-NCC,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/JcoH1Vr3gpiWpMqIH3JzfQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
NCC Global Features,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/~KwNMZwV_LZNg6ZrrI1KRg,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Gateway Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/x_8rUtQX0OBa2xZ4J9pOIQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Restores,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/otAZTuh49jQquFP5HqoGFA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
"Creating Backups of Type D, A, T and V",2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/IpwkaAo9IoJ~8o4XBxbqfQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Backups,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/LNzbspHFIsTerD6CnhulYw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Log,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/fJjW7Rp6WH2g2mF8f3y4TA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Error Log,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/wOPHgqj93U99L1etLnhg1w,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Viewing Applications Connected to the Server,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/v8tKuGibracMWjaWq2Biug,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Application,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/rkMwPI7h12VarUZ3jT7quQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
User Name Format,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/SMkckf8LdIjYt856~LXhgw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Time Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/jJzgRnTuqQiMVhJIipk3iA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Web Customization tab,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/T0p_~caotACtiSMrgjJYHg,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Web tab,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/8VacvpsgiwRcYrd~r3~PxA,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Integration,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/i0MeHBLt~9aNSRkRTlS7NA,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Assign a New Connection to a Site,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/zCI7TivlJL511MRVepwKZA,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Toolbar Buttons,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/Bd2j0EOwqPCMVosjtOB6QQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Card,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/XI3izW69DoqyqCcnjj9ahQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Time Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/3s~ET7_SVO1vFrQfdluncw,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/1DPU9zI2JDlWnvrhwrG8RA,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Video Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/_MMg~O0kR_UeACP24N1H7A,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
User Name Format,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/PfHUG~aragdPmJzrYUkuzQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Disk Space,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/JGYoneX7ZTX0oVfh5fW5DQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
CSV,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/KbQBhOOda8q_o6KsPitfBg,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Report Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/WF7jai5rUvq9Dw7C7ygcPw,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Graphic,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/_UtoqI~sQI0iEqSZ~TX98w,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Picture and Badging,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/C7hvQu5u06oSxvrUdG4cSQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Image Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/lsGZFZQAJCUC__2ER0y3QQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KT-401,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/NcOIKaGiKbZ5BDiK7DY_ng,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
ioSmart reader,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/mrHpkVAM2TLp9sO7Nilyqw,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Kantech IP Link,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/Q~1H7mutobpqXgoDgMs2yA,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KTES,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/KOWM8RoLoy4hq4Z9UsT8MQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KT-1,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/qpuFRnRBbK2NOStWRlqn9w,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KT-400,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/j2pvzE3GxKxeQ2lcTpcf_w,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KT-300,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/64toAARInuHohnsKEw0r2A,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
KT-100,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/HrxTGIx0_yJi0WJeSqtapg,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Firmware Parameters,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/Uwn_wKIC~psgQt0xk4myRQ,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
Password Rules,2018-01-01,/reader/u~MfuMBgrQJrT6Z936erTw/EtqpxMzwcmLM~jYcnhSpMA,"Brand: Kantech,Category: Software (other choices available),Product: EntraPass,Version: 7.40,Document Type: Administration Guide"
