title,created_at,link,metadata
Description,2017-02-01,/reader/3wyiKsXEHOjmmHo7l9h4XQ/kdheBCih0kn1SrWPOiFIYA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: ZFR: Wireless Field Bus System,Document Type: Catalog Page,Document Number: LIT-1901026"
Single Point of Contact,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/Se6AE3~1BuoZIipGh~5cnw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Related Literature,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/iHZV2mqAoqEfoC91PyDRIg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Setting ZFR Wireless USB Dongle Parameters in ZCT,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/wAQolhLOjB6V2vD7bwk1Yg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Using BBMD to Communicate Across Multiple Subnets,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/UpFi4UcvWDksii8IdKc2tw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Configuring a Supervisory Controller,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/8nqK6G1jm9Fo4_1bhbbZIg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Discover the Field Controllers on Your Network,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/XK8n3fMozE8RtMWbE_aXmg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Complete the Network Setup,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/Z541lftA_Sjz4k0BqTgiNw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Change the Settings in the WNC1800 Gateway,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/m1PeMBjWnbXs9bVvSBqf~A,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Verify Communications Between the Coordinator and the WNC1800,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/BG3JYW_pxpmWH9ceantHNA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Configure the WNC1800 Gateway,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/nxUgrLLMfa4zuy4FbFXEVg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Apply Power to the WNC1800,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/zKha_09B4e~4ytXtQFeK8g,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Connect the ZFR Pro Coordinator Radio to the WNC1800,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/_G0j6NvfWXJp6torzMsZUg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Set the PAN IDs on Your ZFR Pro Devices,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/fg9sPvf5eWxEQ3~ppHmXig,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Commissioning the WNC1800/ZFR12x Pro Series Wireless Field Bus System,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/Q34Swx~tzTqzNJ9pg2Jh3w,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Installing the WNC1800/ZFR182x Pro Series Wireless Field Bus System,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/FQRmL6__MqGzKSSb2Qe~EQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Designing and Planning the WNC1800/ZFR182x Pro Series Wireless Field Bus System,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/bQMHgYRrKMwoXCX6N51q_A,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Acronyms and Terms,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/gWdJKmTx~UdQ83HzKYyfEA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Introduction,2017-02-01,/reader/K~X95OINTAJMbwyowS25Eg/Wg~tkm21Xl0FaXpnCrj0Ng,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Document Type: Reference Guide,Document Number: LIT-12012319"
Appendix D: Using BBMD to Communicate Across Multiple Subnets,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/WxZnbadGkwejYqwrIFcrhQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Valid Solutions,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/fMDPGRkX~ABe~EGQInOGWQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Appendix C: Restricted Hallway Scenario,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/LTixcsQLA1xAOW3fxwYt6g,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Wireless Security,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/q_KLbySFdv45yDHi7tU3xA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Wireless Interference,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/~hK1uyeN8FaYdukHMrkFMQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Physical Layer Channels,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/8Sa9ZMA0V4CnFx1qulQmog,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
ZFR Pro System Mesh Network Technology Implementation,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/MvTVLeG0Np1nCkCbqWg44w,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
"End Devices, Parent, and Target Routers",2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/0V7KGNcoTt_l4V2GZ2ZDUA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
"Self-Healing, Multi-Hop Network",2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/akyfylDJt26~_YfBDVh~Fw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Parent and Child Devices,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/M0lbJPmMmrYRxSXyEDGsMg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Wireless Mesh Network Topologies,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/7eS1mGdVyDpvvUc0Ui1ESg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
End Device,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/rWQ_gxMwetRmS91OIj2s9A,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Router,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/MAFor4spFsDMXkI_ymWcYw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Coordinator,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/iczszhgh5_ECt98Mdd7FSg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Network Device Types,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/ugq18_r87Sb5rbWUn9mUSw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
ZigBee Communications Technology,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/VMtilY3iUloKpIL4Qbx5Yg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Appendix B Wireless Network Mesh Overview,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/n_9Zmr8JipI8ZFerSICZ4Q,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Appendix A: WNC1800/ZFR182xPro Series Wireless Bus System,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/u0dmbV7bXQqxF88y6rYLlw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
ZFR USB Dongle,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/4~FoR5Mc0tIJaTNiRzK91w,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
WRZ Sensor,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/3eSLNgoVamu8AgTuSpG2Uw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
ZFR Pro Router and WEFCs,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/1Pel5ZjRIuljhQZvsc0Hxg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
ZFR Pro Coordinator (WNC 1800 Gateway + ZFR Pro Coordinator Radio),2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/zwfMuY4GWYh3pIXhRxSguQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Troubleshooting,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/UkWv3PnY4yL3hsh1pBUSaA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Reforming the Network,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/ztaahNxZ1O4sNHP4yTi9cg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Optimizing the Network,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/Wo72Mc37u6Q94aleNNAR0A,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Changing the Wireless Active Channel,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/2rasgEQiNB5_tg4aHmRdMA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Replacing a WRZ Series Sensor,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/FgNc6IFg~fjd59mL~Mxx~A,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Replacing an Existing ZFR Pro Router,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/mcQrpj5bf6f7geC~xH5PWQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Replacing an Existing WNC Gateway/ZFR Pro Coordinator Radio,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/EJn9q3wHLxXE5CwVspWg6w,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Upgrading Field Devices,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/gJvrriH412MjfkaWVGH4AQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Upgrading an Existing WNC1800 Gateway,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/Ypvc_RWRgXPw1S8m2RLoKw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Network Maintenance,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/vPIydqVbpDkKGlkhMYahGQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Commissioning the WEFCs,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/4rkXSAm_9V8_72F8XTHfZQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Verifying Wireless Operation,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/5GbAeFesWtygizmOYr6Plg,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Setting ZFR Wireless USB Dongle Parameters in ZCT,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/6tZPAD3ca7pbLIwe7RLNWw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Setting ZFR Wireless USB Dongle Parameters in CCT,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/00QOB738XyV7GWtST6G5oA,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Using the ZFR Wireless USB Dongle,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/fl6Zn5EL8k6yh6_Qb4WWGw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Connecting to and Downloading the FEC/FAC/IOM/VMA Field Controllers,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/LiCxLFBj8yx5AsM_6VoOJw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Commissioning the WNC1800/ZFR182x Pro Series Wireless Field Bus System,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/K9Qm3O783sjoM~bmtsRTdQ,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
Installing a WRZ Series Sensor,2017-02-01,/reader/7~7nQ2CPPWYSRxI_gx5wsA/vIltd4HvO6sDnn5c2KeRJw,"Business: Building Automation and Controls,Brand: Metasys,Category: Wireless Device,Product: WNC: Wireless Network Coordinator/Gateway,Version: 10.1,Document Type: Technical Bulletin,Document Number: LIT-12012356"
